"Name","id"
Robert Bruce,294
Robert C Marsden,1282
Robert Caesar Childers,394
Robert Campbell,346
Robert Carr Woods,2235
Robert Carrington,359
Robert Charleton,2620
Robert Clarke,415
Robert Crawford,490
Robert Dukinfield Darbishire,531
Robert Dunn,631
Robert Dyce,635
Robert Eadie,637
Robert Fischer,702
Robert Fitzroy,707
Robert Forster,2527
Robert G Moger,1384
Robert Gordon Latham,1160
Robert H Penney,2774
Robert Harding,2367
Robert Henderson,927
Robert Hepburn,932
Robert Hollond,976
Robert Horne,2705
Robert Howard,2535
Robert Ingam,3127
Robert Ingham,1029
Robert James Mann,1276
Robert Jones,1084
Robert Jowett (2),2397
Robert Jun Alsop,2517
Robert K Cobbold,2990
Robert Knox,1131
Robert Liveing,1211
Robert Lucas Nash,1465
Robert Lush,3170
Robert M Inman,1031
Robert Marshall,1287
Robert Menzies,1345
Robert Mortimer Montgomery,1395
Robert Nicholas Fowler,730
Robert Paterson,1559
Robert Peel,1573
Robert Pulsford,1648
Robert Ransome,2430
Robert Reid Kirkwood,1125
Robert S Newton,1482
Robert S Scott,1812
Robert Scott,1811
Robert Sessions,2808
Robert Sidney Stone,1958
Robert Simpson,2457
Robert Stirling (1) Newall,1475
Robert Swinhoe,1983
Robert Tait,1992
Robert Thin,2018
Robert Tindall,2844
Robert Walker,2118
Robert Walker Childs,395
Robert Waters Moore,1405
Robert Watt,2143
Robert Were Fox,2344
Robert Wood,2230
Robert Wright,2243
Robert Younge,2258
Robinson Hudson,1005
Roden Noel,1498
Roderick Impey Murchison,1448
Rodolph Arundell,55
Romania,60
Rowland Hamilton,867
Royal Academy,95
Royal Academy of Sciences,189
Royal Agricultural Society,105
Royal Albert Yacht Club,65
Royal Archaeological Institute,145
Royal Asiatic Society,26
Royal Astronomical Society,60
Royal Botanic Society of London,171
Royal Canadian Institute,253
Royal College of Physicians,27
Royal College of Physicians Edinburgh,207
Royal College of Surgeons,2
Royal College of Surgeons Edinburgh,33
Royal College of Surgeons Ireland,177
Royal Colonial Institute,111
Royal Geographical Society,8
Royal Geological Society of Cornwall,141
Royal Historical Society,36
Royal Historical and Archaeological Association of Ireland,248
Royal Horticultural Society of London,39
Royal Institute of British Architects,49
Royal Institute of the Netherlands,63
Royal Institution,129
Royal Irish Academy,56
Royal Medical Society of Berlin,203
Royal Medical and Chirurgical Society,187
Royal Meteorological Society,130
Royal Microscopical Society,149
Royal Norwegian Society of Sciences in Trondheim,197
Royal Numismatic Society,217
Royal Pharmaceutical Society,150
Royal Scottish Academy,194
Royal Scottish Geographical Society,78
Royal Scottish Society of Arts,85
Royal Scottish Society of Painters in Water Colours,52
Royal Societies Club,50
Royal Society,21
"Royal Society for the Encouragement of Arts, Manufactures and Commerce",51
Royal Society for the Prevention of Cruelty to Animals,94
Royal Society of Arts,200
Royal Society of British Sculptors,37
Royal Society of Canada,252
Royal Society of Edinburgh,96
Royal Society of Literature,15
Royal Society of New South Wales,88
Royal Society of Northern Antiquities,76
Royal Society of Northern Antiquities Copenhagen,67
Royal Society of Tasmania,190
Royal Society of Victoria,91
Royal Statistical Society,179
Royal United Service Institution,58
Royal Victoria Yacht Club,20
Rudolph Virchow,2098
Rudolph Wagner,2103
Ruler,12
Russia,15
Russian Entomological Society,32
Russian Geographic Society,260
Russian Geographical Society,31
Rutherford Alcock,22
Ryves William Graves,814
S  Edwin Collingwood,453
S  Smith Travers,2056
S  Stafford Allen,27
S A Jeffries,3137
S Allen,2898
S Allen (2),2899
S Backhouse,2915
S Baker,2282
S Barter,2571
S Beale,2928
S Birchall,2583
S Braithwaite,2594
S E E Bell,2934
S F Simonson,1856
S F Woolmer,3409
S G F Perry,1586
S G Montrou,3210
S G Morton,3217
S H Fisher,2337
S Hedley,3109
S Horman-Fisher,2704
S J Abington,2884
S J Da Costa,520
S J James,3131
S Lloyd,2411
S Lushington,3172
S Marsden,3186
S Rickman,2438
S S Bell,2291
S Saunders,3292
S Scatterthwaite,2450
S Stratford,1964
S W D Williams,2196
S W King,1118
S W Wright,2880
S Wilkin,3394
Sa Bandeira,2923
Saint Petersburg Academy of Sciences,259
Sampson Roch,1727
Samuel Allen,2266
Samuel Allen Letts,1195
Samuel Beal,130
Samuel Beck,2577
Samuel Bewley,2292
Samuel Blackburn,2938
Samuel Burton,316
Samuel C Baker,95
Samuel Cartwright,362
Samuel Cheetham,390
Samuel Chinnery,396
Samuel Clark,2312
Samuel Courtauld,477
Samuel Darton,2525
Samuel Davenport,540
Samuel Duckworth,614
Samuel E Maunsell,1308
Samuel Foster Haven,904
Samuel Guppy,852
Samuel Gurney,2680
Samuel Hare,2688
Samuel Harley Kough,1137
Samuel Harraden,886
Samuel Hibbert Ware,2132
Samuel Jeffrys,3138
Samuel Jesper,2394
Samuel John Cooke,461
Samuel Joseph Mackie,1256
Samuel Juke,3144
Samuel King,2399
Samuel Kisch,1128
Samuel Laing,1143
Samuel Lang,1154
Samuel Lees,1183
Samuel Lucas,2738
Samuel Maclean,1265
Samuel Messenger,1351
Samuel Nash,1466
Samuel Pasfield Oliver,1519
Samuel Phillips Day,558
Samuel Priestman,2779
Samuel R J Owen,1533
Samuel Reynolds Solly,1903
Samuel Rosling,2796
Samuel Rule,1761
Samuel Rundall,2444
Samuel Rush Meyrick,1352
Samuel Rutter,2801
Samuel S Scriven,3297
Samuel Sharp,1829
Samuel Solly,1902
Samuel Sturge,2833
Samuel Thompson,2841
Samuel Timmins,2042
Samuel Tuke,2856
Samuel Watson,2142
Samuel Wheeler,2871
Samuel William North,1503
Samuel Wood,2231
Sarah Burgess,2306
Sarah Harris,3103
Sarah Head,2372
Sarah Hotham,2709
Sarah Rundell,2799
Sarah Southall,2821
Sarah Southwell,3316
Sarah Sterry,2827
Sarah Styles,2472
Savile Club,28
Sax Bannister,2925
Science Club,30
Scotland,6
Scottish History Society,193
Scottish Meteorological Society,192
Scottish Text Society,125
Septimus Warner,2866
Sesame Club,34
Seychelles,82
Sheffield Literary and Philosophical Society,151
Sheffield Medical Society,163
Sherard Osborn,1524
Sidney Faithhorn Green,819
Silas Palmer,1542
Singapore,26
Smithsonian Institution,139
Sociedad Antropologica Espanola,53
Societa Italiana di Antropologia e di Etnologia,162
Societe Archaeologique du Midi de la France,79
Societe Archeologique de Namur,110
Societe Parisienne d'Archeologie et d'Histoire,165
Societe des Amis de la Nature of Moscow,54
Society for Biblical Archaeology,237
Society for Promoting Christian Knowledge,118
Society for Psychical Research,50
Society for the Diffusion of Useful Knowledge,72
"Society for the Encouragement of Arts, Manufactures and Commerce",14
Society of Antiquaries,9
Society of Antiquaries of Literature,62
Society of Antiquaries of Scotland,17
"Society of Archaeology, Namur, Brussels",155
Society of Arts,244
Society of Authors,238
Society of Biblical Archaeology,97
Society of Chemical Industry,122
Society of Emulation of Paris,202
Society of Engineers,57
Society of Friends,119
Society of Scottish Antiquarians,249
Soci̩t̩ M̩dico Psychologique,100
Somersetshire Archaeological and Natural History Society,7
Sophus Ruge,1759
South Africa,40
Spain,59
Spalding Club,23
Spencer St John,1931
Spyridon Glaucopides,786
St George J Mivart,1382
Standish Motte,3219
Statistical Society,35
Stephen D Fuller,747
Stephen Henry Ward,2129
Stephen Webb,2146
Stephen Yeldham,2254
Straits Settlements,63
Sugar Club,25
Summers Harford,2691
Surrey Archaeological Society,28
Susan Pease,2770
Sussex Archaeological Society,172
Sven Nilsson,1495
Svend Mosling,1431
Sweden,41
Swedenborg Society,251
Switzerland,43
Sydenham Society,242
Sydney Edward Bouverie Bouverie-Pusey,232
Sydney French,741
Sydney James Smithers,1893
Sydney L Blanchard,196
Sylvester Hovey,3122
Syria,76
Syro Egyptian Society,10
T  B Armitstead,49
T  George Bonney,217
T  Trevethan Spicer,1917
T A  Augustus Land,1149
T A Blakely,194
T A Campbell,347
T A Hughes,1007
T Allen,2900
T B Sprague,1920
T Dakin,522
T E Partridge,1554
T E Plint,3243
T Gill,2354
T Gregory,2363
T H  Jun Clay,418
T H Hood,981
T Hunt,2389
T Hutchinson,3126
T J Cholmondeley,399
T J Sanderson,1780
T Jun Ashby,2274
T Knott,2728
T M Kendall,1104
T Nicholls,3226
T P Heslop,937
T Pollard,3245
T Postans,1621
T Roscoe,3285
T W Webb,2147
Tasker Smith,1885
Tasmania,64
"Tennis Court Club, Leamington",55
Thailand,33
Thatched House Club,17
The Philippines,72
Theodor A Rosenbusch,1743
Theodor Bilharz,180
Theodor Richard Schweitzer,1805
Theodore D'Orville Partridge,1555
Theodore Harris,2694
Theodore Waitz,2105
Thomas (1) Hodgkin,967
Thomas (1) Tate,2000
Thomas (2) Tate,2001
Thomas Aitken,19
Thomas Alexander Wise,2218
Thomas Allis,2548
Thomas Ashby,2275
Thomas B Gascoyne,765
Thomas B Moriarty,1412
Thomas Baines,91
Thomas Bateman,123
Thomas Bendyshe,161
Thomas Bevill Peacock,1564
Thomas Bigg,177
Thomas Binyon,2582
Thomas Blain,2584
Thomas Braddell,246
Thomas Brankstone,256
Thomas Brewin,2597
Thomas Burgess,2307
Thomas C Stanley,1938
Thomas Callaway,331
Thomas Cannon,351
Thomas Catchpool,2616
Thomas Chalk,2617
Thomas Chisholm Anstey,41
Thomas Christy,2524
Thomas Clark,2981
Thomas Clarkson,2986
Thomas Coates,432
Thomas Collings,450
Thomas Copings,469
Thomas Denton,3014
Thomas Dinham,3018
Thomas Edmonston,644
Thomas Edward Colebrooke,444
Thomas Emmott,2651
Thomas Eustace Smith,1887
Thomas Evans,2332
Thomas F Overman,1528
Thomas Ford,3053
Thomas Fowell Buxton,2309
Thomas Fowler,2657
Thomas Francis Dillon Croker,500
Thomas Francis Wade,2102
Thomas Fraser,738
Thomas Godrich,794
Thomas Gole,797
Thomas Gooch,798
Thomas Graham,2361
Thomas H Morgan,1410
Thomas Haines Wickes,2176
Thomas Harlin,884
Thomas Harrington Tuke,2067
Thomas Harvey,2370
Thomas Hayle,912
Thomas Henry Baylis,129
Thomas Henry Brain,254
Thomas Henry Browne,293
Thomas Henry Huxley,1024
Thomas Hodge,966
Thomas Hughes,2387
Thomas Humble,1010
Thomas J Dobson,586
Thomas James Smith,1888
Thomas John Wesley Bennett,166
Thomas Josiah Laing,1144
Thomas Jun Ashby,2276
Thomas Jun Letchworth,2409
Thomas K Whitehead,2171
Thomas King,2400
Thomas Lampray,1145
Thomas Laurie,1163
Thomas Letchmore,2406
Thomas Letchworth,2408
Thomas Lucas,1237
Thomas M Sturge,2834
Thomas MacNay,3177
Thomas Marriage,2414
Thomas Martin,1297
Thomas Maw,2746
Thomas May,1316
Thomas Mayne,1320
Thomas McKenny Hughes,1008
Thomas Milne,1367
Thomas Moss,1432
Thomas Nicholas,1483
Thomas Norton,2755
Thomas Page,1536
Thomas Pease,2771
Thomas Peyton Slapp,1869
Thomas Prendergast,1627
Thomas Prichard,1635
Thomas R G Shute,1849
Thomas R Tatham,2002
Thomas Rudd,1757
Thomas Ryan Pinchis,1605
Thomas Schofield,3295
Thomas Scott,1813
Thomas Short,2815
Thomas Smith,1886
Thomas Southwood Smith,1889
Thomas Squire Barrett,113
Thomas Stark,3324
Thomas Stronge,3340
Thomas T P  Bruce Warren,2135
Thomas Taylor,3351
Thomas Taylor Meadows,1339
Thomas Thompson,2482
Thomas Todd,3363
Thomas Turner,2489
Thomas Valentine Robins,1720
Thomas Walker,2120
Thomas Wedmore,2497
Thomas Westcombe,2868
Thomas Wilkinson,2185
Thomas William Bowman,236
Thomas William Craster,488
Thomas William Marsh,2745
Thomas William Nunn,1507
Thomas Williams,2197
Thomas Wontner,3406
Thomas Wright,2244
Thomas Zachary,3419
Thomas junior Christy,404
Thomas junr Pritchard,1641
Thomas x Jun Letchmore,2407
Thomas x Jun Letchworth,2410
Tom junr Craston,489
Traveller's Club,60
Trevor Steinglass,3325
Trinidad,51
Tullie Cornthwaite,471
Turkey,31
Union Club,14
United Service Club,32
United University Club,38
Upper Hesse Society for Natural and Medical Science,147
Vavasour Joseph Lane,1151
Venezuela,44
"Veterinary College, London",230
Vicat Cole,443
Victor Erlanger,665
"Victoria Institute, or Philosophical Institute of Great Britain",196
"Victoria Institute, or Philosophical Society of Great Britain",133
W   Martin Wood,2232
W  Billing Orton,1523
W  Hanks Levy,1197
W  Holt Yates,2252
W  P Andrew,38
W  Spencer Cockings,436
W  Walbank Sanderson,1781
W B Harvey,3105
W B Kesteven,1109
W Blaine,2298
W Blott,2940
W Bott,2586
W C Bonnerjee,216
W C Bowley,2588
W C Horsnaill,2708
W Catchpool,2310
W Clemes,2313
W Coulson,476
W D Crewdson,2629
W D D Wright,3413
W D King,2726
W Dillwyn Sims,2816
W E Buckley,301
W E Hay,909
W E Manser,3185
W E Taylor,2011
W Enfield,3035
W F Budgett,2960
W F G Benson,167
W Forester,722
W G E Hobbs,963
W G Gibson,2353
W G Helsby,923
W Gayner,2347
W H Black,188
W H Medhurst,3199
W H Pope,1619
W H Read,1677
W H Scattergood,1789
W H Spence,1913
W Hewitson,2374
W Hitchman,961
W J Clark,2982
W J Crichton,496
W J Little,1210
W J Palmer,2424
W J S Horton,987
W J Sharpe,1831
W M Higgins,3111
W Mann,2742
W Martin,3192
W Mason,1303
W N Duggan,619
W P Colchester,439
W P Read,2782
W Philpott,3241
W Pinkerton,1607
W Pollard,3246
W R Deverell,3016
W R H Kinlay,1122
W R Milner,1369
W R Williams,2502
W Ramsden,3263
W Ransome,3267
W Richardson,2435
W Robson,3281
W Rowntree,2798
W S Clark,2625
W S Featherstone,690
W S Pendon,1575
W S Stewart,1954
W Sharp,1830
W Skinner,2817
W Somerville,3314
W Sommerville,3315
W T Blair,2939
W T Cox,484
W T Howard,997
W T Jones,1085
W T Marriott,1281
W Tatum,2838
W Taylor,2009
W Thompson,2483
W Thompson (2),2027
W Tuke,2488
W W Boreham,222
W W Brown,2601
W W Collins,454
W W Royston Nash,3224
W Warrington,2136
W Whiting,2500
W Woolston,2878
W Wrigley,3416
Wales,25
Walter ('Badgett') Bagehot,84
Walter Buchannan,298
Walter Campbell,348
Walter Cooper Dendy,561
Walter Elliot,655
Walter F Dawson,556
Walter Flight,715
Walter Gregor,828
Walter Hawkins,907
Walter Hyslop,1026
Walter K Kelly,1101
Walter M Bond,214
Walter Mantell Parker,1547
Walter McLeod,1335
Walter Morrison,1426
Walter Moxon,1438
Walter Sturge,2835
Washington Downing,598
Wentworth Lascelles Scott,1814
Wernerian Natural History Society,209
Weslyan Mission Society,66
West Indies,36
West Kent Cricket Club,46
Whittington Club,26
Wilhelm His,959
William (1) Adams,7
William (2) Adams,8
William Abdy,2883
William Abraham Bell,154
William Adam,5
William Adlam,11
William Albright,2263
William Aldam,23
William Alers Hankey,3092
William Alexander Hammond,869
William Allen,28
William Aloysius Clavering,417
William Amhurst Tyssen Amhurst,33
William Appleyard,43
William Arbuthnot,44
William Armitage,48
William Armstrong,51
William Arthur,54
William Arthur Jones,1087
William Aspull,62
William Augustus Miles,1358
William Babington,79
William Bailey Baker,96
William Baird Airston,17
William Ball,2562
William Barrington D'Almeida,517
William Battye,126
William Beattie,136
William Beaumont,2576
William Benjamin Leggatt,1186
William Binnington Boyce,241
William Blackmore,190
William Bollaert,209
William Boxall,239
William Boyd Dawkins,554
William Bragge,252
William Brent Brent,260
William Brewin,2598
William Bridges Row,1751
William Brookes,280
William Bull,303
William C Copperthwaite,470
William Camps,350
William Cash,2614
William Chamberlin,378
William Chambers,381
William Charles Lucy,1238
William Charlton,387
William Clay,419
William Clift,427
William Collings Lukis,1240
William Cornwallis Harris,892
William Cort Wright,2245
William Cory,472
William Crawford,3002
William Crosfield,2634
William Cudworth,2642
William D Carey,355
William Davies,546
William Dent,2645
William Devonshire Saull,1785
William Dingle Chowne,401
William Dinsdale Child,393
William Donald,588
William Donald Napier,1462
William Duckworth,615
William Dyson,2329
William Dyster,2330
William Eassie,639
William Edward Bartlett,116
William Edward Stanbridge,1936
William Edwards-Schneegans,647
William Elphinstone Malcolm,1272
William Erle,666
William Euing,670
William Evans,3038
William Ewart,676
William Exton,2653
William F J Turner,2073
William Fairbairn,679
William Falconer,3042
William Ferguson,693
William Forster,2528
William Fothergill Cooke,462
William Fowler,731
William Francis Harrison Ainsworth,16
William Francis Ramsay,1667
William Frederick Cowell Stepney,1947
William Frederick Mayers,1319
William Freeman Daniell,529
William Freund,743
William G S Harrison,894
William Gifford Cookesley,463
William Gifford Palgrave,1540
William Gillespie,780
William Goddard,793
William Gooch,799
William Gosling Moore,1406
William Greenwell,824
William H Garrett,764
William H Medd,1341
William Hall,861
William Harding,879
William Hardman,880
William Hargreaves,2692
William Henry Ashurst,60
William Henry Claus,416
William Henry Francklyne,733
William Henry Harrison,895
William Henry Kemm,1103
William Henry Mitchell,1379
William Henry Morgan,1411
William Henry Sherwood,1842
William Henry Simpson,1860
William Henry Spencer,1916
William Henry Wentworth Bowyer,238
William Henry Wesley,2157
William Holmes,979
William Horton Lloyd,1216
William Howitt,2711
William Hunter Lyle,1247
William Imrie,1027
William James Clement,423
William Janson,2720
William Jardine,1055
William Jennings,1063
William Jepson,1065
William John Busteed,319
William Jones,1086
William Jordan,1088
William Jun Aldam,2264
William Jun Grimshaw,2514
William Jun Lucas,2739
William Keene,1100
William Kelly,1102
William Kennedy,3149
William Kincaid,1112
William King,1119
William Knight,1130
William Lang,1155
William Latta,1161
William Lawrence,1169
William Lawson,1171
William Lockhart,1218
William Long,1224
William Longman,1225
William Luner,3169
William M Ord,1521
William MacDonald,1250
William Mackenzie Skues,1868
William Marshall,1288
William Martin Wilkinson,2186
William Mason Scharlieb,1791
William Matthews,2417
William Mattravers,2418
William McCoskry,1328
William McCullagh Torrens,3364
William Monk,1390
William Napier,1460
William Nash,2512
William Nathan Chipperfield,397
William Neison,1472
William Newmarch,1478
William Newton Wilson,2212
William Norris,2754
William Norton,2757
William Nugent Smith,1891
William Nutter,2758
William Ogilby,1514
William Painter Belliss,157
William Paley,1539
William Parker Snow,1901
William Peckover,2773
William Peppe,1577
William Perkins,1579
William Quin,1655
William Ralph Benson,168
William Rathbone,2431
William Rathbone Greg,826
William Ridley,1702
William Robinson,1726
William Roby Barr,112
William S Fitzwilliam,709
William S Jeffery,1059
William Salmon,1774
William Samuel Symonds,1988
William Sandys Wright Vaux,2092
William Satter,1784
William Seebohm,2453
William Selwyn,1820
William Severin Salting,1776
William Shipp,1845
William Smith,1890
William Smith Windham,2214
William Somervell,1904
William Southall,2463
William Sparkes,2464
William Spence,1914
William Spicer Wood,2233
William Spottiswoode,1919
William Stephen Mitchell,1380
William Stephens Hayward,914
William Stokes,3336
William Storey,1959
William Story,1960
William Summerville,3347
William T Pritchard,1642
William Tanner,2837
William Thistleton Dyer,636
William Tooke,2050
William Travers,2057
William Tweedy,2859
William Twining,2077
William Veale,2861
William Vernon Guise,849
William Vesalius Pettigrew,1591
William Wadden Turner,2074
William Wardrop Shaw,1838
William White La Barte,1139
William Whitear,2168
William Wilson,2211
William Wilson Hunter,1017
William Winwood Reade,1679
William Wolston,3404
William Woods,2509
William Wray,2239
"William, Jun Theobald",2017
Wilson Burgess,2603
Wilson Lloyd,2732
Woolhope Naturalists Field Club,24
Worcestershire Archaeological Society,221
"Worcestershire, Severn Valley, Warwickshire and Naturalists' Field Club",220
Worthington George Smith,1892
Wyndham Club,51
X Club,43
Yemen,77
York Philosphical Society,201
Yorkshire Geological and Polytechnic Society,169
Yugoslavia,71
Z C Pearson,3233
Zetetical Society,215
Zoological Society,34
academic,7
administrative,29
anatomist,38
anthropologist,37
antiquarian,32
archaeologist,18
architect,26
archivist,55
aristocracy,21
armed services,4
artist,10
astrologer,78
astronomer,83
banker,30
biologist,8
book seller,74
botanist,27
business,16
chartered accountant,73
chemist,36
church,6
civil engineer,14
civil service,43
clockmaker,91
collector,15
country,3
de Koninck,1134
diplomacy,13
economist,89
editor,20
educator,17
egyptologist,71
engineer,31
entomologist,47
ethnographer,41
ethnologist,40
explorer,28
farmer,90
geographer,33
geologist,9
geomorphologist,75
goldsmith,45
herpetologist,48
historian,42
inventor,22
ironmaker,44
journalist,54
landowner,76
legal,11
lexicographer,80
librarian,59
linguist,72
literary,1
map maker,66
mathematician,51
medallist,81
medical,3
merchant,61
metallurgist,65
meteorologist,77
mineralogist,64
mining engineer,88
museum work,19
music,25
mycologist,68
naturalist,53
oceanographer,94
orientalist,60
ornithologist,67
palaeoethnologist,62
palaeontologist,35
paleoanthropologist,86
philanthropist,56
philologist,49
philosopher,46
photographer,23
phrenologist,50
plant collector,92
poet,24
police,82
political,5
prehistorian,52
printer,87
private means,93
psychiatrist,58
publisher,39
scientist,79
sociologist,85
statistion,84
translator,57
traveller,70
veterinary surgeon,63
von Hochstetter,965
von Wittich,2220
x Adams,2885
x Agar,2888
x Andrews,39
x Antrim,42
x Ap Forstell,2906
x Apelez,2907
x Barclay,2926
x Beaumont,2929
x Beechey,144
x Best,173
x Bevan,2937
x Biffin,2293
x Blumenbach,2941
x Boehmer,2942
x Booth,2946
x Bott,2947
x Boucher de Crevecoeur de Perthes,226
x Boudin,227
x Bourien,230
x Bousfield,2948
x Brady,2951
x Brightwell,2953
x Brougham,281
x Brouwer,2955
x Brown-Sequard,291
x Bunsen,306
x Burder,2961
x Burgess,2963
x Buxton,2966
x Channing,2974
x Charleton,2311
x Clarendon,407
x Clark,408
x Clark (2),2983
x Collett,2992
x Collier,448
x Colonsay,457
x Corbett,2998
x Corder,2999
x Cuff,3007
x Daa,521
x David,3008
x Davies,3009
x De Gerando,3012
x Derby (formerly Stanley),566
x Devonshire,570
x Diezmann,580
x Donnell,590
x Doubleday,3022
x Downing,3025
x Dublin,611
x Dumon,622
x Dunraven & Mountearl,632
x Edmonds,3029
x Edwards,3030
x Egypt,651
x Eliot,653
x Euclide,669
x Evans,3039
x Farquharson,683
x Flashman,3050
x Foville,3058
x Fox,2346
x Foxville,3060
x Freme,740
x Fryer,3066
x Gawler,769
x Georgei,772
x Giraldes,783
x Glasse,785
x Gobineau,792
x Granville,811
x Gribble,833
x Haddison,3087
x Hadfield,2365
x Hagger,3088
x Halliday,3091
x Hannington,3094
x Hannom,3095
x Harmer,3097
x Harrison,3104
x Hayden,3107
x Hildebrand,945
x Hincks,953
x Hitchman,960
"x Hoeven, Van der",970
x Hogendorp,3117
x Holmberg,977
x Hood,3120
x Houghton,990
x Humboldt,3123
x Humphrey,3124
x Isenburg,1038
x Jagor,1050
x Jaubert,3136
x Johnson,3142
x Johore,1078
x Julius,3146
x Kalmus,1095
x Kaup,1097
x Kerr,3150
x Kidd,3151
x Koren,1136
x Layland,1174
x Le Bret,1175
x Lefroy,1185
x Leitch,2404
x Lelorrain,1192
x Letchworth,3160
x Library of the Corporation of London,1202
x Lichtenstein,3163
x Literary and Philosophical Society,1208
x Londesborough,1222
x Lovewell,1231
x Lucas,3167
x Luden,3168
x Maconochie,3178
x Mallet,3182
x Marsden,3187
x Marshale,1284
x Martin,3193
x Martin-Magron,1298
x McLachlan,3197
x McNay,3198
x Metcalf,3201
x Meyer,3202
x Milton,1370
x Mittermaier,3206
x Moon,1397
x Moorsom,3212
x Morgan,3215
x Munro,1446
x Orchard,3229
x Orioli,3230
x Philip,3239
x Phillips,3240
x Poeppig,2426
x Pollard,3247
x Post,3250
x Poulter,3251
x Priestman,3255
x Riach,3273
x Richards,1692
x Rickman,3275
"x Ripon, De Grey and",1704
x Ritchie,3278
x Robson,3282
x Roger,3283
x Rosehill,1742
x Roth,1746
x Rutimeyer,1767
x Saunders,3293
x Schlosser,3294
x Scoon,3296
x Sharples,3300
x Sheffield,1839
x Skardon,1865
x Smith,3313
x Sperling,3319
x Stafford,3322
x Steininger,3326
x Stephens,3329
x Stevens,3332
x Stone,3338
x Stow,3339
x Strangford,1963
x Stroud,3341
x Stuart,1969
x Sturges,3344
x Tasmania,1995
x Thatcher,3354
x Thompson,2484
x Thompson Mrs,3358
x Tiedeman,3361
x Tinsley,2044
x Tonna,2048
x Tumangung of Jehore,2068
x Tyler,3370
x University Library,2084
x Upcher,3372
x Vanderkamp,3373
x Wagstaff,2104
x Wainwright,3375
x Walker,3380
x Waring,3381
x Weaver,3387
x White,2164
x Whiting,3393
x Wienecke,2177
x Wills,3400
x Wiseman,3403
x Wright,3415
x Wright (2),3414
x Zohrab,2260
zoologist,34
