"Name","id"
W P Read,2782
Isaac Reckitt,2783
Jonathan Rees,2784
Jane Reynolds,2785
G E Richardson,2786
John Rickman,2787
Josephina Rickman,2788
Matilda Rickman,2789
Priscilla Rickman,2790
R Rickman,2791
R P Rickman,2792
Isaac Robson,2793
J S Robson,2794
Joseph Rosling,2795
Samuel Rosling,2796
John Rowntree,2797
W Rowntree,2798
Sarah Rundell,2799
John F Rutter,2800
Samuel Rutter,2801
E Sayce,2802
Hannah Scarr,2803
F Seebohm,2804
John R Seekings,2805
James Sessions,2806
Lydia Sessions,2807
Robert Sessions,2808
Abraham Sewell,2809
E F Sewell,2810
Joseph Sewell,2811
Phillip Sewell,2812
Joseph Sharples,2813
John T Shewell,2814
Thomas Short,2815
W Dillwyn Sims,2816
W Skinner,2817
Bartholomew Smith,2818
George Smithson,2819
E P Southall,2820
Sarah Southall,2821
J M Sparkes,2823
H Squire,2824
John Stansfield,2825
Joseph Sterry,2826
Sarah Sterry,2827
J L Stevens,2828
Charles Sturge,2829
Edmund Sturge,2830
George Sturge,2831
H J Sturge,2832
Samuel Sturge,2833
Thomas M Sturge,2834
Walter Sturge,2835
Jemima Swan,2836
William Tanner,2837
W Tatum,2838
Edward Thomas,2839
George Thomas,2840
Samuel Thompson,2841
Fielden Thorpe,2842
E O Tindale,2843
Robert Tindall,2844
Joshua Treffry,2845
Nathaniel Tregellis,2846
Elizabeth Tuckett,2847
Francis Tuckett,2849
P Debell Tuckett,2850
D Tuke,2853
J H Tuke,2854
Samuel Tuke,2856
Ann Tweedy,2857
R Tweedy,2858
William Tweedy,2859
Richard Veale,2860
William Veale,2861
John Wadge,2862
F J Walker,2863
Marriage Wallis,2864
Charles B Warner,2865
Septimus Warner,2866
Lucy Westcombe,2867
Thomas Westcombe,2868
Benjamin Wheeler,2869
Frederick Wheeler,2870
Samuel Wheeler,2871
John Whiting,2872
John Wiblin,2873
Caleb Williams,2874
John E Wilson,2875
Joshua Wilson,2876
F Woodhead,2877
W Woolston,2878
Francis Wright,2879
S W Wright,2880
George Abbott,2881
E Abdy,2882
William Abdy,2883
S J Abington,2884
x Adams,2885
Charles Adlard,2886
James Adlard,2887
x Agar,2888
C A Albright,2889
E A Albright,2890
John Alcard,2891
J Alexander,2892
Elizabeth Allen,2893
F Allen,2894
J Allen,2895
John Allen,2896
Richard Allen,2897
S Allen,2898
S Allen (2),2899
T Allen,2900
Denison H Allport,2901
A Ambrose,2902
G F Angas,2903
N D By G F Angas,2904
Henry Angus,2905
x Ap Forstell,2906
x Apelez,2907
Richard Ash,2908
Frederick Ashby,2909
F J Atkins,2910
E Backhouse,2911
Fanny Backhouse,2912
J Backhouse,2913
J E Backhouse,2914
S Backhouse,2915
E Baines,2916
Frederick Baines,2917
M T Baines,2918
Hannah Baker,2919
J G Baker,2920
Adrian Balbi,2921
J S Banbury,2922
Sa Bandeira,2923
John Banim,2924
Sax Bannister,2925
x Barclay,2926
C Baxter,2927
S Beale,2928
x Beaumont,2929
Esther Beecham,2930
A Bell,2931
Maldon Bell,2932
Mary Bell,2933
S E E Bell,2934
John Bellerby,2935
F J Bett,2936
x Bevan,2937
Samuel Blackburn,2938
W T Blair,2939
W Blott,2940
x Blumenbach,2941
x Boehmer,2942
D Bolton,2943
J Booth,2944
James Booth,2945
x Booth,2946
x Bott,2947
x Bousfield,2948
Benjamin Boyd,2949
J Bradley,2950
x Brady,2951
L Bridgland,2952
x Brightwell,2953
John Ivatt Briscoe,2954
x Brouwer,2955
D Brown,2956
Jeremiah Bryant,2957
J Buckland,2958
John Budge,2959
W F Budgett,2960
x Burder,2961
John Burgess,2962
x Burgess,2963
John Burnett,2964
Edmund Buxton,2965
x Buxton,2966
M Cabet,2967
John Candlish,2968
R Carthington,2969
James Cash,2970
M Cassin,2971
L A Chamerovzov,2972
M Chamisso,2973
x Channing,2974
R Chapman,2975
Eardley Childers,2976
George Christie,2977
Ann W Christy,2978
Alfred Spencer Churchill,2979
Charles Clark,2980
Thomas Clark,2981
W J Clark,2982
x Clark (2),2983
Ebenezer Clarke,2984
Joseph Clarke,2985
Thomas Clarkson,2986
John Clayton,2987
J W C Clothier,2988
R C Cobbold,2989
Robert K Cobbold,2990
Jane Cocks,2991
x Collett,2992
J B Cook,2993
P Cook,2994
George Cooke,2995
J B Cooke,2996
J Cooper,2997
x Corbett,2998
x Corder,2999
James Coxen,3000
Agnes Craig,3001
William Crawford,3002
Handel Crosham,3003
Ann Crowley,3004
E Crowley,3005
P Cudworth,3006
x Cuff,3007
x David,3008
x Davies,3009
James Davis,3010
M De Beaumont,3011
x De Gerando,3012
J Dennis,3013
Thomas Denton,3014
Augustus D'Este,3015
W R Deverell,3016
John Dinham,3017
Thomas Dinham,3018
Anthony Dinsdale,3019
D Dodshon,3020
J M Dorking,3021
x Doubleday,3022
James Douglas,3023
F C Dowley,3024
x Downing,3025
J E Drake,3026
P Du Ponceau,3027
Philip Durant,3028
x Edmonds,3029
x Edwards,3030
E & M Elliott,3031
Ebenezer Elliott,3032
Mary Elliott,3033
John Ellis,3034
W Enfield,3035
John Epps,3036
Don Flores Estrada,3037
William Evans,3038
x Evans,3039
Edward Everett,3040
John Fairbarn,3041
William Falconer,3042
Joshua Fardon,3043
J Farnworth,3044
M Felix,3045
Pinheiro Fereira,3046
Conrad Finzel,3047
Horman S Fisher,3048
A Fitzjames,3049
x Flashman,3050
Estrade Flores,3051
E Ford,3052
Thomas Ford,3053
A F Forsell,3054
James T Foster,3055
John Lister Foster,3056
John Foulger,3057
x Foville,3058
Mary Fox,3059
x Foxville,3060
J J Freeman,3061
A Friend,3062
R Fry,3063
Benson Fryer,3064
Forster Fryer,3065
x Fryer,3066
Charles Garrett,3067
John Garrett,3068
H E Garvey,3069
M de Gasparin,3070
Elizabeth F Gibson,3071
G J Gibson,3072
Joseph Gillett,3073
F Good,3074
Hannah Good,3075
John T Grace,3076
M Grand Pierre,3077
M Grangeret de la Grange,3078
Laggan Grant,3079
Fr Groth,3080
Aldin Grout,3081
R R Gurley,3082
Edward Gurney,3083
Charles Gutzlaff,3084
R K Habgood,3085
C Haddison,3086
x Haddison,3087
x Hagger,3088
John Halcro,3089
John Hall,3090
x Halliday,3091
William Alers Hankey,3092
Josiah Hannam,3093
x Hannington,3094
x Hannom,3095
John Harford (2),3096
x Harmer,3097
James Harnard,3098
E Harris,3099
Isabella Harris,3100
Jane Harris,3101
John Harris,3102
Sarah Harris,3103
x Harrison,3104
W B Harvey,3105
Montague Hawtrey,3106
x Hayden,3107
A Heaviside,3108
S Hedley,3109
Bev D Hewett,3110
W M Higgins,3111
R Hill,3112
C Hinchcliffe,3113
Charles Hindley,3114
D P Hock,3115
A Hodgson,3116
x Hogendorp,3117
J Holen,3118
D Holmes,3119
x Hood,3120
Ann M Hopkins,3121
Sylvester Hovey,3122
x Humboldt,3123
x Humphrey,3124
Matthew Jun Hutchinson,3125
T Hutchinson,3126
Robert Ingam,3127
F Maitland Innes,3128
M Isambert,3129
Clement Jackson,3130
S J James,3131
John Jarold,3132
George Jarvis,3133
Joseph Jarvis,3134
R Jarvis,3135
x Jaubert,3136
S A Jeffries,3137
Samuel Jeffrys,3138
J Jefry,3139
N Jocelyn,3140
Joseph Johnson,3141
x Johnson,3142
Peter Jones,3143
Samuel Juke,3144
M A Julien,3145
x Julius,3146
Charles Jupe,3147
George T Kemp,3148
William Kennedy,3149
x Kerr,3150
x Kidd,3151
Henry Rochdale King,3152
J Knowles,3154
A J Larking,3155
H B Larking,3156
James Lawrence,3157
Buxton Lawrie,3158
Emma Letchworth,3159
x Letchworth,3160
Leone Levi,3161
Malcolm Lewin (2),3162
x Lichtenstein,3163
C Lilgevolch,3164
H L Lobeck,3165
A J Lorking,3166
x Lucas,3167
x Luden,3168
William Luner,3169
Robert Lush,3170
C Lushington,3171
S Lushington,3172
P Lyne,3173
G van der Maalen,3174
R A MacFie,3175
D P Mack,3176
Thomas MacNay,3177
x Maconochie,3178
G van der Maerlen,3179
P Maerlen,3180
Patrick Mair,3181
x Mallet,3182
Jules Malpet,3183
Jules Mampet,3184
W E Manser,3185
S Marsden,3186
x Marsden,3187
Martha E Marshall,3188
H Martin,3189
Peter Martin,3190
R Montgomery Martin,3191
W Martin,3192
x Martin,3193
M H Martindale,3194
Mary Martindale,3195
R A McFie,3196
x McLachlan,3197
x McNay,3198
W H Medhurst,3199
James Meek,3200
x Metcalf,3201
x Meyer,3202
Henry Miegoe,3203
E Mills,3204
D Mitchell,3205
x Mittermaier,3206
J Moffatt,3207
R Moffatt,3208
P Moire,3209
S G Montrou,3210
O Moore,3211
x Moorsom,3212
M Moraes Sarmento,3213
Henry Moreing,3214
x Morgan,3215
E Morris,3216
S G Morton,3217
Joseph Mosley,3218
Standish Motte,3219
C Mottley,3220
Joseph Mottley,3221
J Mounsey,3222
Edgar Musgrove,3223
W W Royston Nash,3224
J Natterier,3225
T Nicholls,3226
Daniel O'Connell,3227
John Olliver,3228
x Orchard,3229
x Orioli,3230
Oliver Ormerod,3231
J Horne Payne,3232
Z C Pearson,3233
Rachel Pease,3234
Richard Peck,3235
Brothers Peek,3236
Richard Peek,3237
J Pell,3238
x Philip,3239
x Phillips,3240
W Philpott,3241
Fererra Pinheiro,3242
T E Plint,3243
J F Polk,3244
T Pollard,3245
W Pollard,3246
x Pollard,3247
Margaret Pope,3248
Eliza Post,3249
x Post,3250
x Poulter,3251
Edward Priestman,3252
Elizabeth Priestman,3253
F R Priestman,3254
x Priestman,3255
Cornelieus Prior,3256
G Pritchard,3257
J E Pritchett,3258
Joseph R Procter,3259
J R Pumphrey,3260
Herman Quinius,3261
G Ralston,3262
W Ramsden,3263
John Rand,3264
Alfred Ransome,3265
Joshua Ransome,3266
W Ransome,3267
C Rathbone,3268
George Rawson,3269
James Read,3270
A Reid,3271
Mohammed Rheire,3272
x Riach,3273
Heinrich Richter,3274
x Rickman,3275
R Rickmer,3276
E Ridley,3277
x Ritchie,3278
Henry Robarts,3279
C B Robinson,3280
W Robson,3281
x Robson,3282
x Roger,3283
H Rolls,3284
T Roscoe,3285
R P Ruckman,3286
M Ruppel,3287
H C Rutherford,3288
J E Rutter,3289
Egerton Ryerson,3290
John Saunders,3291
S Saunders,3292
x Saunders,3293
x Schlosser,3294
Thomas Schofield,3295
x Scoon,3296
Samuel S Scriven,3297
Hannah Scurr,3298
E T Sewell,3299
x Sharples,3300
John S Shewell,3301
M Sismondi,3302
B Slack,3303
Ann Hopkins Smith,3304
Charles E Smith,3305
Culling Eardley Smith,3306
Ebenezer Smith,3307
Homerton Smith,3308
J P Smith,3309
P A Smith,3310
Pye Smith,3311
R Jun Smith,3312
x Smith,3313
W Somerville,3314
W Sommerville,3315
Sarah Southwell,3316
Julius Sperling,3317
N G Sperling,3318
x Sperling,3319
Osbourne Spurfield,3320
F Squire,3321
x Stafford,3322
George Stancliff,3323
Thomas Stark,3324
Trevor Steinglass,3325
x Steininger,3326
E Stephens,3327
J M Stephens,3328
x Stephens,3329
Deborah Sterry,3330
M Stevens,3331
x Stevens,3332
Mary Stevenson,3333
Andrew Stewart,3334
J J Stitt,3335
William Stokes,3336
John Stone,3337
x Stone,3338
x Stow,3339
Thomas Stronge,3340
x Stroud,3341
John James Stulz,3342
Charles Sturgeon,3343
x Sturges,3344
John James Sturtz,3345
J W Sully,3346
William Summerville,3347
Charles Sumner,3348
J H Sunman,3349
Arthur Tappan,3350
Thomas Taylor,3351
J B Teesdale,3352
Hull Terrell,3353
x Thatcher,3354
James Sanderson Thomas,3355
M Thomas,3356
Perronet Thompson,3357
x Thompson Mrs,3358
H B Thorpe,3359
Jonathan Thorpe,3360
x Tiedeman,3361
M de Tocqueville,3362
Thomas Todd,3363
William McCullagh Torrens,3364
C S Tosswill,3365
J H Tredgold,3366
Henry Tuckett,3367
P E Tuckett,3368
J W Tuke,3369
x Tyler,3370
Jan Tzatzoe,3371
x Upcher,3372
x Vanderkamp,3373
M Villerme,3374
x Wainwright,3375
Joseph Waite,3376
Josiah Waites,3377
E Walker,3378
R Walker,3379
x Walker,3380
x Waring,3381
Harriett Warner,3382
Henrietta Warner,3383
M Warner,3384
C Washbourne,3385
John Washington,3386
x Weaver,3387
A Wells,3388
Frederick Wells,3389
Mary Wheeler,3390
J Whitby,3391
Anthony White,3392
x Whiting,3393
S Wilkin,3394
M Wilks,3395
John Williams,3396
H H Willis,3397
Frederick Wills,3398
H O Wills,3399
x Wills,3400
Joseph R Wilton,3401
R W Wingfield,3402
x Wiseman,3403
William Wolston,3404
Joseph Wontner,3405
Thomas Wontner,3406
Levi Wood,3407
Levi Wood (2),3408
S F Woolmer,3409
A B Wright,3410
Frances Wright,3411
P Wright,3412
W D D Wright,3413
x Wright (2),3414
x Wright,3415
W Wrigley,3416
James Yates,3417
John Young,3418
Thomas Zachary,3419
